"replicate","focal_value","reference_value","complete_pair","difference","architecture","metric","comparison_id","orientation","interpretation_level"
4,0.00137869593332569,0.00125495098210611,TRUE,0.000123744951219581,"sparse_homogeneous","marker_effect_rmse","full_csr_minus_bed","full_csr minus bed",4
4,0.00137878043877369,0.00137869593332569,TRUE,8.45054480083391e-08,"sparse_homogeneous","marker_effect_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.00137878043877369,0.00139870459459891,TRUE,-1.9924155825216e-05,"sparse_homogeneous","marker_effect_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.00137878043877369,0.00140269965615106,TRUE,-2.39192173773683e-05,"sparse_homogeneous","marker_effect_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.00139297132024497,0.00137869593332569,TRUE,1.42753869192872e-05,"sparse_homogeneous","marker_effect_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.00139870459459891,0.00140269965615106,TRUE,-3.99506155215239e-06,"sparse_homogeneous","marker_effect_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.00140269965615106,0.00139297132024497,TRUE,9.72833590608948e-06,"sparse_homogeneous","marker_effect_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.00140401835035044,0.00140979794499369,TRUE,-5.77959464325047e-06,"sparse_mixture","marker_effect_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.00140401835035044,0.00141680076483633,TRUE,-1.27824144858857e-05,"sparse_mixture","marker_effect_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.00140401835035044,0.00141899099147364,TRUE,-1.49726411231964e-05,"sparse_mixture","marker_effect_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.00140979794499369,0.00140991010606195,TRUE,-1.12161068256417e-07,"sparse_mixture","marker_effect_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.00140991010606195,0.00141899099147364,TRUE,-9.08088541168956e-06,"sparse_mixture","marker_effect_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.00141680076483633,0.00140979794499369,TRUE,7.00281984263528e-06,"sparse_mixture","marker_effect_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.00141899099147364,0.00112387032174963,TRUE,0.00029512066972401,"sparse_mixture","marker_effect_rmse","full_csr_minus_bed","full_csr minus bed",4
4,0.00908207480034792,0.00909993806172743,TRUE,-1.78632613795117e-05,"sparse_mixture","pip_null_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.00908207480034792,0.00910057721198704,TRUE,-1.85024116391257e-05,"sparse_mixture","pip_null_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.00908207480034792,0.00912684496982155,TRUE,-4.47701694736308e-05,"sparse_mixture","pip_null_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.00909993806172743,0.00910006984528611,TRUE,-1.31783558683651e-07,"sparse_mixture","pip_null_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.00910006984528611,0.00912684496982155,TRUE,-2.67751245354355e-05,"sparse_mixture","pip_null_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.00910057721198704,0.00909993806172743,TRUE,6.39150259613974e-07,"sparse_mixture","pip_null_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.00912684496982155,0.00791409688727235,TRUE,0.00121274808254919,"sparse_mixture","pip_null_mean","full_csr_minus_bed","full_csr minus bed",4
4,0.00934381169224291,0.00936039456713433,TRUE,-1.65828748914226e-05,"sparse_mixture","nonnull_probability_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.00934381169224291,0.00936205943512938,TRUE,-1.82477428864736e-05,"sparse_mixture","nonnull_probability_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.00934381169224291,0.00939057605748728,TRUE,-4.67643652443724e-05,"sparse_mixture","nonnull_probability_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.00936039456713433,0.00936205943512938,TRUE,-1.66486799505101e-06,"sparse_mixture","nonnull_probability_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.00936199363007029,0.00939057605748728,TRUE,-2.85824274169916e-05,"sparse_mixture","nonnull_probability_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.00936205943512938,0.00936199363007029,TRUE,6.58050590927883e-08,"sparse_mixture","nonnull_probability_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.00939057605748728,0.00815966281487722,TRUE,0.00123091324261006,"sparse_mixture","nonnull_probability_mean","full_csr_minus_bed","full_csr minus bed",4
4,0.206515,0.208265,TRUE,-0.00175,"sparse_mixture","pip_causal_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.207955,0.206515,TRUE,0.00144,"sparse_mixture","pip_causal_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.207955,0.208265,TRUE,-0.000310000000000005,"sparse_mixture","pip_causal_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.207955,0.209515,TRUE,-0.00155999999999998,"sparse_mixture","pip_causal_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.208115,0.209515,TRUE,-0.00139999999999996,"sparse_mixture","pip_causal_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.208265,0.208115,TRUE,0.000149999999999983,"sparse_mixture","pip_causal_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.209515,0.1945,TRUE,0.015015,"sparse_mixture","pip_causal_mean","full_csr_minus_bed","full_csr minus bed",4
4,0.212715863738747,0.21287626397653,TRUE,-0.000160400237782604,"sparse_mixture","pip_auprc","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.212715863738747,0.214116416531267,TRUE,-0.00140055279251933,"sparse_mixture","pip_auprc","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.212715863738747,0.214161286515956,TRUE,-0.00144542277720872,"sparse_mixture","pip_auprc","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.21287626397653,0.240425465800386,TRUE,-0.027549201823856,"sparse_mixture","pip_auprc","full_csr_minus_bed","full_csr minus bed",4
4,0.213903523749003,0.21287626397653,TRUE,0.00102725977247337,"sparse_mixture","pip_auprc","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.214116416531267,0.213903523749003,TRUE,0.000212892782263358,"sparse_mixture","pip_auprc","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.214161286515956,0.214116416531267,TRUE,4.48699846893885e-05,"sparse_mixture","pip_auprc","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.268590442088512,0.268966781615908,TRUE,-0.000376339527396685,"sparse_homogeneous","genetic_value_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.268590442088512,0.272340028765612,TRUE,-0.00374958667710001,"sparse_homogeneous","genetic_value_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.268590442088512,0.272980274527253,TRUE,-0.00438983243874075,"sparse_homogeneous","genetic_value_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.268966781615908,0.245260866215286,TRUE,0.0237059154006229,"sparse_homogeneous","genetic_value_rmse","full_csr_minus_bed","full_csr minus bed",4
4,0.270935363470092,0.268966781615908,TRUE,0.00196858185418369,"sparse_homogeneous","genetic_value_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.272340028765612,0.272980274527253,TRUE,-0.000640245761640734,"sparse_homogeneous","genetic_value_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.272980274527253,0.270935363470092,TRUE,0.00204491105716037,"sparse_homogeneous","genetic_value_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.274435211792965,0.275424300413881,TRUE,-0.000989088620915735,"sparse_mixture","genetic_value_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.274435211792965,0.276095414761856,TRUE,-0.00166020296889036,"sparse_mixture","genetic_value_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.274435211792965,0.277001820240354,TRUE,-0.00256660844738882,"sparse_mixture","genetic_value_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.274934722670697,0.276095414761856,TRUE,-0.00116069209115821,"sparse_mixture","genetic_value_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.275424300413881,0.274934722670697,TRUE,0.000489577743183589,"sparse_mixture","genetic_value_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.276095414761856,0.215176518550946,TRUE,0.0609188962109092,"sparse_mixture","genetic_value_rmse","full_csr_minus_bed","full_csr minus bed",4
4,0.277001820240354,0.275424300413881,TRUE,0.00157751982647308,"sparse_mixture","genetic_value_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.37002,0.37158,TRUE,-0.00156000000000001,"sparse_homogeneous","pip_causal_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.37062,0.37002,TRUE,0.000599999999999989,"sparse_homogeneous","pip_causal_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.37158,0.37482,TRUE,-0.00323999999999997,"sparse_homogeneous","pip_causal_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.3736,0.37002,TRUE,0.00357999999999997,"sparse_homogeneous","pip_causal_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.3736,0.37062,TRUE,0.00297999999999998,"sparse_homogeneous","pip_causal_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.3736,0.37482,TRUE,-0.00122,"sparse_homogeneous","pip_causal_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.37482,0.3696,TRUE,0.00522,"sparse_homogeneous","pip_causal_mean","full_csr_minus_bed","full_csr minus bed",4
4,0.480853340787319,0.487280222458886,TRUE,-0.00642688167156613,"sparse_homogeneous","pip_auprc","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.48544445129373,0.611233938582055,TRUE,-0.125789487288325,"sparse_homogeneous","pip_auprc","full_csr_minus_bed","full_csr minus bed",4
4,0.487280222458886,0.48544445129373,TRUE,0.00183577116515565,"sparse_homogeneous","pip_auprc","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.489146137204,0.480853340787319,TRUE,0.00829279641668096,"sparse_homogeneous","pip_auprc","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.490504770828078,0.480853340787319,TRUE,0.0096514300407588,"sparse_homogeneous","pip_auprc","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.490504770828078,0.48544445129373,TRUE,0.00506031953434832,"sparse_homogeneous","pip_auprc","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.490504770828078,0.489146137204,TRUE,0.00135863362407784,"sparse_homogeneous","pip_auprc","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.496996337977654,0.498118250650329,TRUE,-0.00112191267267481,"sparse_homogeneous","phenotype_prediction_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.498014797289674,0.496996337977654,TRUE,0.0010184593120191,"sparse_homogeneous","phenotype_prediction_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.498118250650329,0.498914912940679,TRUE,-0.000796662290349803,"sparse_homogeneous","phenotype_prediction_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.498717465522967,0.496996337977654,TRUE,0.00172112754531234,"sparse_homogeneous","phenotype_prediction_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.498717465522967,0.498014797289674,TRUE,0.000702668233293235,"sparse_homogeneous","phenotype_prediction_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.498717465522967,0.498914912940679,TRUE,-0.000197447417712271,"sparse_homogeneous","phenotype_prediction_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.498914912940679,0.504186879727439,TRUE,-0.0052719667867599,"sparse_homogeneous","phenotype_prediction_correlation","full_csr_minus_bed","full_csr minus bed",4
4,0.513950491676571,0.514024671426131,TRUE,-7.41797495598107e-05,"sparse_mixture","phenotype_prediction_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.514024671426131,0.514061403293392,TRUE,-3.67318672606087e-05,"sparse_mixture","phenotype_prediction_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.514061403293392,0.514412579045866,TRUE,-0.000351175752474675,"sparse_mixture","phenotype_prediction_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.514412579045866,0.532060753378445,TRUE,-0.0176481743325781,"sparse_mixture","phenotype_prediction_correlation","full_csr_minus_bed","full_csr minus bed",4
4,0.514947274184746,0.513950491676571,TRUE,0.000996782508174587,"sparse_mixture","phenotype_prediction_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.514947274184746,0.514024671426131,TRUE,0.000922602758614777,"sparse_mixture","phenotype_prediction_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.514947274184746,0.514412579045866,TRUE,0.000534695138879493,"sparse_mixture","phenotype_prediction_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.711300703724203,0.712647004559711,TRUE,-0.00134630083550769,"sparse_mixture","pip_auroc","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.711300703724203,0.732539205608708,TRUE,-0.0212385018845048,"sparse_mixture","pip_auroc","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.711300703724203,0.747360111752458,TRUE,-0.0360594080282544,"sparse_mixture","pip_auroc","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.712647004559711,0.732539205608708,TRUE,-0.0198922010489971,"sparse_mixture","pip_auroc","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.732539205608708,0.75009910123613,TRUE,-0.0175598956274216,"sparse_mixture","pip_auroc","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.747360111752458,0.75299544028887,TRUE,-0.0056353285364118,"sparse_mixture","pip_auroc","full_csr_minus_bed","full_csr minus bed",4
4,0.75009910123613,0.747360111752458,TRUE,0.00273898948367202,"sparse_mixture","pip_auroc","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.78661131757202,0.841234811944862,TRUE,-0.054623494372842,"sparse_homogeneous","pip_auroc","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.811746132152553,0.83196357502438,TRUE,-0.0202174428718274,"sparse_homogeneous","pip_auroc","full_csr_minus_bed","full_csr minus bed",4
4,0.841234811944862,0.811746132152553,TRUE,0.0294886797923091,"sparse_homogeneous","pip_auroc","block_csr_minus_full_csr","block_csr minus full_csr",2
4,0.856354866766822,0.78661131757202,TRUE,0.0697435491948024,"sparse_homogeneous","pip_auroc","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.874894704936612,0.78661131757202,TRUE,0.0882833873645924,"sparse_homogeneous","pip_auroc","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,0.874894704936612,0.811746132152553,TRUE,0.0631485727840595,"sparse_homogeneous","pip_auroc","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,0.874894704936612,0.856354866766822,TRUE,0.01853983816979,"sparse_homogeneous","pip_auroc","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,0.905289995823863,0.906284522728405,TRUE,-0.000994526904542048,"sparse_mixture","genetic_value_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.906029455838269,0.945009080551757,TRUE,-0.0389796247134874,"sparse_mixture","genetic_value_correlation","full_csr_minus_bed","full_csr minus bed",4
4,0.906284522728405,0.906617428259652,TRUE,-0.000332905531246763,"sparse_mixture","genetic_value_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,0.906448957599384,0.943606944999039,TRUE,-0.0371579873996543,"sparse_mixture","marker_effect_correlation","full_csr_minus_bed","full_csr minus bed",4
4,0.906532084817041,0.907423730388426,TRUE,-0.000891645571384214,"sparse_mixture","marker_effect_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,0.906617428259652,0.906029455838269,TRUE,0.000587972421382532,"sparse_mixture","genetic_value_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
